_id,Timestamp,Age,Gender,Country,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
65563fd0d98731f9ac74d813,2014-08-27 12:34:11,27,male,United States,Yes,No,Never,500-1000,No,Yes,Yes,No,Yes,Yes,Yes,Don't know,Yes,No,Some of them,No,No,Yes,Don't know,No
65563fd0d98731f9ac74d814,2014-08-27 12:34:13,27,male,United Kingdom,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d815,2014-08-27 12:34:35,32,male,United States,No,Yes,Rarely,100-500,No,Yes,Yes,Yes,No,Yes,Yes,Don't know,Yes,No,No,Yes,No,No,Don't know,No
65563fd0d98731f9ac74d816,2014-08-27 12:34:48,31,male,United Kingdom,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,No,No,No,No,Yes,No
65563fd0d98731f9ac74d817,2014-08-27 12:34:51,19,male,Slovenia,No,Yes,Sometimes,6-25,No,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Yes,Yes,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74d818,2014-08-27 12:34:57,33,male,United States,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,No,Don't know,Very easy,Maybe,No,Yes,Some of them,No,Yes,No,No
65563fd0d98731f9ac74d819,2014-08-27 12:35:23,32,male,United States,No,No,Rarely,1-5,Yes,Yes,No,Yes,No,No,Don't know,Very difficult,Maybe,No,Yes,Some of them,No,Yes,Don't know,No
65563fd0d98731f9ac74d81a,2014-08-27 12:36:03,27,male,United States,No,No,Never,26-100,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74d81b,2014-08-27 12:36:18,38,male,Costa Rica,No,No,Sometimes,26-100,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Yes,No,No
65563fd0d98731f9ac74d81c,2014-08-27 12:36:53,24,male,Canada,No,Yes,Never,26-100,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Yes,Don't know,No
65563fd0d98731f9ac74d81d,2014-08-27 12:37:09,39,male,United Kingdom,No,No,Never,26-100,No,No,No,No,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No
65563fd0d98731f9ac74d81e,2014-08-27 12:37:26,28,male,United Kingdom,No,No,Never,6-25,No,Yes,Don't know,No,No,No,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d81f,2014-08-27 12:37:31,39,male,United States,No,Yes,Often,More than 1000,No,Yes,Yes,Not sure,No,No,Don't know,Somewhat easy,No,No,Yes,Yes,No,No,Don't know,No
65563fd0d98731f9ac74d820,2014-08-27 12:37:50,29,female,United States,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74d821,2014-08-27 12:37:50,22,male,Austria,No,No,Sometimes,6-25,Yes,Yes,Don't know,No,Don't know,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d822,2014-08-27 12:38:11,38,male,United States,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74d823,2014-08-27 12:38:18,37,male,United Kingdom,No,Yes,Sometimes,More than 1000,No,No,No,Yes,Yes,Yes,Yes,Very difficult,Yes,Yes,Some of them,No,No,Maybe,Yes,No
65563fd0d98731f9ac74d824,2014-08-27 12:38:25,35,male,United States,No,No,Never,26-100,Yes,No,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Yes,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d825,2014-08-27 12:39:14,29,male,United States,No,No,Sometimes,More than 1000,Yes,No,Yes,No,Don't know,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74d826,2014-08-27 12:39:18,30,female,United States,Yes,No,Sometimes,More than 1000,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74d827,2014-08-27 12:39:21,37,male,United States,Yes,Yes,Rarely,100-500,No,No,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74d828,2014-08-27 12:39:48,24,male,United Kingdom,No,No,Never,6-25,No,Yes,No,No,No,No,Yes,Don't know,Maybe,Maybe,No,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d829,2014-08-27 12:39:57,23,male,United States,No,No,Sometimes,6-25,No,No,No,No,No,No,No,Somewhat easy,Yes,Yes,No,No,No,No,No,No
65563fd0d98731f9ac74d82a,2014-08-27 12:40:03,30,male,Ireland,No,Yes,Rarely,100-500,No,Yes,No,Yes,Yes,Yes,Don't know,Somewhat easy,Yes,No,Some of them,No,No,No,No,Yes
65563fd0d98731f9ac74d82b,2014-08-27 12:40:06,29,female,United States,No,No,Sometimes,100-500,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74d82c,2014-08-27 12:40:36,19,male,Canada,Yes,No,Sometimes,1-5,Yes,Yes,Don't know,Not sure,No,Yes,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74d82d,2014-08-27 12:40:53,32,male,United States,Yes,No,Never,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Very easy,No,No,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74d82e,2014-08-27 12:41:04,28,male,Poland,No,No,Rarely,6-25,Yes,Yes,No,No,No,No,Don't know,Don't know,No,No,Yes,Yes,Maybe,Yes,Yes,No
65563fd0d98731f9ac74d82f,2014-08-27 12:41:20,36,male,United States,No,No,Never,6-25,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74d830,2014-08-27 12:41:59,37,male,United Kingdom,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Yes,Maybe,Some of them,No,No,Yes,No,Yes
65563fd0d98731f9ac74d831,2014-08-27 12:42:24,25,male,United States,Yes,Yes,Sometimes,26-100,No,No,Don't know,No,No,Don't know,Don't know,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74d832,2014-08-27 12:42:52,27,male,United States,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,No,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74d833,2014-08-27 12:43:28,26,male,United States,No,No,Often,26-100,No,No,Don't know,Not sure,No,No,Don't know,Don't know,Yes,Maybe,Some of them,Yes,No,Maybe,No,No
65563fd0d98731f9ac74d834,2014-08-27 12:43:28,27,male,United States,No,Yes,Rarely,26-100,Yes,Yes,No,Yes,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Yes,No,No,Don't know,Yes
65563fd0d98731f9ac74d835,2014-08-27 12:43:40,25,male,United States,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Very easy,Maybe,No,Some of them,No,No,No,Don't know,Yes
65563fd0d98731f9ac74d836,2014-08-27 12:43:53,36,male,United Kingdom,No,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,Yes
65563fd0d98731f9ac74d837,2014-08-27 12:44:51,25,female,United States,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,No,No,No,Don't know,Don't know,Yes,Yes,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d838,2014-08-27 12:44:51,31,male,United States,No,No,Never,More than 1000,No,Yes,Yes,No,No,Yes,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d839,2014-08-27 12:45:44,26,male,United States,Yes,No,Rarely,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74d83a,2014-08-27 12:46:03,33,female,United States,Yes,Yes,Sometimes,1-5,No,Yes,No,Yes,Yes,Yes,Yes,Very difficult,No,No,Some of them,Yes,No,Yes,Yes,No
65563fd0d98731f9ac74d83b,2014-08-27 12:47:25,27,female,United Kingdom,Yes,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74d83c,2014-08-27 12:48:06,34,male,United States,No,No,Never,26-100,No,Yes,No,No,No,No,Don't know,Very easy,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74d83d,2014-08-27 12:48:29,42,male,United States,No,No,Sometimes,6-25,No,Yes,No,Yes,No,No,Don't know,Very difficult,Maybe,No,Yes,Yes,No,Maybe,No,No
65563fd0d98731f9ac74d83e,2014-08-27 12:48:37,23,male,Ireland,Yes,No,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Very difficult,Yes,No,No,No,No,Maybe,No,No
65563fd0d98731f9ac74d83f,2014-08-27 12:48:39,24,male,United Kingdom,No,No,Rarely,100-500,No,Yes,Don't know,Not sure,Yes,Don't know,Don't know,Very easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74d840,2014-08-27 12:48:40,26,male,United Kingdom,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Don't know,Don't know,Yes,Somewhat easy,No,No,Yes,Yes,No,No,Don't know,No
65563fd0d98731f9ac74d841,2014-08-27 12:48:51,31,male,United Kingdom,No,Yes,Often,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74d842,2014-08-27 12:49:21,22,male,India,No,Yes,Never,More than 1000,No,Yes,Don't know,Not sure,No,No,Don't know,Very difficult,Yes,Maybe,No,No,Maybe,Maybe,No,No
65563fd0d98731f9ac74d843,2014-08-27 12:49:27,23,female,United States,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74d844,2014-08-27 12:49:30,34,female,Canada,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
65563fd0d98731f9ac74d845,2014-08-27 12:49:39,31,male,United States,No,No,Never,26-100,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74d846,2014-08-27 12:50:36,28,male,United Kingdom,No,No,Sometimes,100-500,No,No,No,Not sure,No,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d847,2014-08-27 12:50:57,32,female,United States,No,Yes,Often,6-25,Yes,Yes,Yes,Not sure,Don't know,Don't know,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,Yes
65563fd0d98731f9ac74d848,2014-08-27 12:51:25,45,female,United States,No,Yes,Sometimes,1-5,No,Yes,Yes,No,No,No,Yes,Somewhat difficult,No,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74d849,2014-08-27 12:51:36,33,male,United States,No,No,Sometimes,6-25,Yes,Yes,Don't know,No,No,No,Don't know,Very easy,No,No,Yes,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74d84a,2014-08-27 12:51:42,29,male,Mexico,No,No,Never,6-25,Yes,Yes,No,No,No,No,No,Don't know,Maybe,Maybe,No,Yes,Maybe,Yes,No,No
65563fd0d98731f9ac74d84b,2014-08-27 12:51:50,26,unknown,India,No,No,Sometimes,6-25,No,No,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d84c,2014-08-27 12:51:51,28,female,United Kingdom,No,No,Never,26-100,No,Yes,Don't know,No,No,Don't know,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74d84d,2014-08-27 12:51:55,45,male,United States,No,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d84e,2014-08-27 12:52:08,43,male,United States,Yes,Yes,Often,More than 1000,Yes,Yes,Yes,Not sure,No,Don't know,Don't know,Very difficult,Yes,Maybe,No,No,No,No,No,No
65563fd0d98731f9ac74d84f,2014-08-27 12:52:46,37,male,United States,No,No,Sometimes,500-1000,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Yes,No,Some of them,No,Maybe,Yes,No,No
65563fd0d98731f9ac74d850,2014-08-27 12:52:49,24,male,United Kingdom,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,Maybe,Yes,Yes,No
65563fd0d98731f9ac74d851,2014-08-27 12:53:00,26,male,France,No,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Don't know,Somewhat easy,No,No,Some of them,No,No,Maybe,Yes,No
65563fd0d98731f9ac74d852,2014-08-27 12:53:05,23,male,United Kingdom,Yes,No,Sometimes,1-5,Yes,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Yes,Don't know,No
65563fd0d98731f9ac74d853,2014-08-27 12:53:13,35,female,United States,Yes,Yes,Never,More than 1000,No,Yes,Yes,Not sure,Don't know,No,Yes,Somewhat easy,Maybe,No,No,No,No,No,Don't know,No
65563fd0d98731f9ac74d854,2014-08-27 12:53:15,38,female,South Africa,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,Yes
65563fd0d98731f9ac74d855,2014-08-27 12:53:40,28,male,United States,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,No,No,Maybe,No,No
65563fd0d98731f9ac74d856,2014-08-27 12:54:11,28,male,Russia,No,No,Sometimes,26-100,No,Yes,No,No,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d857,2014-08-27 12:54:11,35,male,United States,No,Yes,Rarely,6-25,No,Yes,No,No,No,No,Yes,Don't know,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74d858,2014-08-27 12:54:30,32,female,Germany,No,No,Sometimes,100-500,No,Yes,No,No,No,No,Don't know,Very difficult,Yes,Yes,Some of them,No,No,No,No,Yes
65563fd0d98731f9ac74d859,2014-08-27 12:54:47,31,male,Italy,Yes,No,Never,6-25,No,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74d85a,2014-08-27 12:55:01,35,female,United States,No,No,Never,500-1000,Yes,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74d85b,2014-08-27 12:55:38,26,male,United States,No,No,Rarely,More than 1000,No,Yes,Yes,No,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
65563fd0d98731f9ac74d85c,2014-08-27 12:56:13,27,male,United States,Yes,No,Sometimes,6-25,Yes,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Yes,No
65563fd0d98731f9ac74d85d,2014-08-27 12:56:56,28,male,United Kingdom,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d85e,2014-08-27 12:57:38,27,female,United States,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,Don't know,Very easy,No,No,Some of them,Some of them,No,No,Yes,No
65563fd0d98731f9ac74d85f,2014-08-27 12:57:52,34,female,United States,No,Yes,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74d860,2014-08-27 12:58:10,41,male,United States,No,Yes,Often,6-25,Yes,Yes,No,Not sure,No,No,Don't know,Very difficult,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74d861,2014-08-27 12:58:42,37,male,Ireland,No,No,Sometimes,1-5,No,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,No,No,No,No,Yes,Don't know,No
65563fd0d98731f9ac74d862,2014-08-27 13:00:38,34,male,Austria,Yes,No,Sometimes,100-500,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74d863,2014-08-27 13:02:14,32,male,United Kingdom,Yes,Yes,Sometimes,100-500,Yes,Yes,Don't know,Not sure,No,No,Don't know,Somewhat difficult,Yes,Maybe,No,No,No,No,No,Yes
65563fd0d98731f9ac74d864,2014-08-27 13:03:05,21,male,Canada,No,Yes,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Don't know,Somewhat difficult,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d865,2014-08-27 13:04:18,30,male,United States,No,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,Somewhat easy,Maybe,No,Yes,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74d866,2014-08-27 13:04:45,24,male,United States,No,No,Never,26-100,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74d867,2014-08-27 13:05:45,26,male,Bulgaria,No,No,Sometimes,100-500,No,Yes,No,No,No,No,No,Very easy,Yes,Maybe,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d868,2014-08-27 13:06:00,40,female,United States,No,No,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74d869,2014-08-27 13:06:12,37,male,United Kingdom,Yes,No,Sometimes,26-100,No,No,No,No,No,No,Don't know,Don't know,Yes,Maybe,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74d86a,2014-08-27 13:07:24,26,male,United Kingdom,No,Yes,Often,1-5,Yes,Yes,No,No,No,No,Don't know,Don't know,Yes,No,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d86b,2014-08-27 13:07:40,32,female,United States,Yes,Yes,Sometimes,6-25,No,Yes,Don't know,No,No,No,No,Don't know,Yes,Maybe,Some of them,Some of them,No,Maybe,No,Yes
65563fd0d98731f9ac74d86c,2014-08-27 13:07:42,32,unknown,United States,No,Yes,Sometimes,100-500,No,No,Yes,Yes,Don't know,Don't know,Yes,Very easy,No,No,Yes,Yes,No,Yes,Yes,No
65563fd0d98731f9ac74d86d,2014-08-27 13:07:46,27,female,United States,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,Don't know,Don't know,Don't know,Very difficult,No,No,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74d86e,2014-08-27 13:08:17,30,male,Germany,No,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,No,Yes,Very difficult,No,No,Some of them,Yes,Maybe,Yes,Yes,No
65563fd0d98731f9ac74d86f,2014-08-27 13:09:24,31,male,Canada,No,No,Sometimes,6-25,No,Yes,Yes,Yes,No,Don't know,Yes,Very easy,No,No,Some of them,Some of them,No,No,Yes,No
65563fd0d98731f9ac74d870,2014-08-27 13:09:37,29,female,United States,No,Yes,Never,500-1000,No,No,Yes,No,No,Don't know,Don't know,Somewhat difficult,Maybe,No,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74d871,2014-08-27 13:09:39,41,male,United States,No,No,Sometimes,26-100,No,Yes,Yes,Not sure,No,No,Don't know,Very easy,Yes,No,No,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d872,2014-08-27 13:12:31,34,female,United States,No,No,Sometimes,6-25,No,Yes,Yes,No,No,No,Don't know,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d873,2014-08-27 13:12:43,33,male,United Kingdom,No,No,Sometimes,26-100,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Yes,Yes,Yes,Yes,Don't know,No
65563fd0d98731f9ac74d874,2014-08-27 13:14:53,28,male,United States,No,No,Rarely,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74d875,2014-08-27 13:15:19,28,male,United States,No,Yes,Sometimes,More than 1000,No,Yes,No,Yes,No,No,Yes,Very difficult,Yes,No,No,Some of them,No,No,No,No
65563fd0d98731f9ac74d876,2014-08-27 13:15:25,23,male,United States,No,No,Never,26-100,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,No,Yes,No,Yes,Yes,No
65563fd0d98731f9ac74d877,2014-08-27 13:18:18,24,male,United States,No,No,Sometimes,1-5,No,Yes,Don't know,No,Don't know,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No
65563fd0d98731f9ac74d878,2014-08-27 13:18:44,32,male,United States,No,No,Rarely,1-5,Yes,Yes,No,Yes,No,No,Don't know,Very difficult,No,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74d879,2014-08-27 13:19:40,34,male,Australia,No,No,Sometimes,1-5,Yes,Yes,Don't know,Not sure,Yes,Yes,Don't know,Somewhat difficult,Yes,Yes,No,No,No,Maybe,Yes,No
65563fd0d98731f9ac74d87a,2014-08-27 13:21:00,24,male,United States,No,No,Never,6-25,No,Yes,Yes,Not sure,No,Don't know,Don't know,Very easy,Maybe,No,Some of them,No,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d87b,2014-08-27 13:22:42,26,male,United Kingdom,No,Yes,Sometimes,1-5,No,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Yes,No
65563fd0d98731f9ac74d87c,2014-08-27 13:22:49,36,male,United States,No,Yes,Sometimes,26-100,No,Yes,Yes,No,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,Yes
65563fd0d98731f9ac74d87d,2014-08-27 13:23:38,41,male,United States,No,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,No,Maybe,Maybe,No,No
65563fd0d98731f9ac74d87e,2014-08-27 13:24:34,38,male,United Kingdom,No,Yes,Sometimes,More than 1000,No,No,Don't know,Not sure,Don't know,Don't know,Don't know,Very difficult,Yes,No,No,No,No,Maybe,No,No
65563fd0d98731f9ac74d87f,2014-08-27 13:24:57,38,male,United States,No,No,Sometimes,26-100,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,Maybe,No,No
65563fd0d98731f9ac74d880,2014-08-27 13:26:35,30,male,Netherlands,No,No,Sometimes,26-100,No,Yes,Don't know,No,Don't know,Don't know,Yes,Somewhat easy,No,No,Some of them,Some of them,No,No,Yes,No
65563fd0d98731f9ac74d881,2014-08-27 13:26:54,25,male,United Kingdom,No,No,Never,26-100,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,No,No
65563fd0d98731f9ac74d882,2014-08-27 13:27:18,37,male,Canada,Yes,Yes,Often,26-100,No,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Yes,Don't know,No
65563fd0d98731f9ac74d883,2014-08-27 13:29:45,34,male,United Kingdom,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Yes,No,Yes,No,Yes
65563fd0d98731f9ac74d884,2014-08-27 13:29:57,37,female,United States,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No
65563fd0d98731f9ac74d885,2014-08-27 13:31:03,28,female,Canada,Yes,Yes,Sometimes,6-25,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Some of them,Yes,No,No,No,Yes
65563fd0d98731f9ac74d886,2014-08-27 13:31:35,22,male,Sweden,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,No,No
65563fd0d98731f9ac74d887,2014-08-27 13:32:31,34,male,United States,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Maybe,No,Yes
65563fd0d98731f9ac74d888,2014-08-27 13:32:48,33,male,United States,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74d889,2014-08-27 13:33:32,25,male,South Africa,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,Somewhat difficult,Maybe,No,Some of them,Yes,No,Yes,No,No
65563fd0d98731f9ac74d88a,2014-08-27 13:34:03,27,male,United States,No,No,Never,More than 1000,Yes,Yes,Yes,Yes,Don't know,Don't know,Yes,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d88b,2014-08-27 13:35:23,40,male,United States,No,Yes,Sometimes,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Yes,Maybe,No,No,No,Maybe,No,Yes
65563fd0d98731f9ac74d88c,2014-08-27 13:35:40,21,male,United States,No,Yes,Often,6-25,No,No,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d88d,2014-08-27 13:37:18,29,male,United Kingdom,No,No,Sometimes,6-25,No,No,No,No,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No
